transaction_id,customer_id,product_id,quantity,price,total_amount,date
3040,310,9,3,140.09,420.26,2023-08-23
3041,143,15,2,111.08,222.16,2023-07-23
3042,58,47,2,184.68,369.36,2023-08-14
3043,272,40,3,115.9,347.69,2023-07-10
3044,253,38,4,68.53,274.1,2023-07-13
3045,155,71,3,405.85,1217.56,2023-06-12
3046,247,13,1,177.85,177.85,2023-03-03
3047,139,84,3,178.18,534.53,2023-01-12
3048,18,27,1,282.36,282.36,2023-06-09
3049,227,95,2,184.41,368.82,2023-10-07
3050,463,120,4,276.48,1105.94,2023-11-29
3051,345,4,1,268.39,268.39,2023-11-29
3052,302,40,1,100.65,100.65,2023-08-24
3053,428,99,2,101.54,203.09,2023-11-16
3054,242,91,3,43.26,129.77,2023-03-27
3055,333,16,1,174.33,174.33,2023-01-16
3056,495,84,2,187.12,374.23,2023-09-28
3057,190,4,3,309.56,928.69,2023-05-05
3058,421,80,4,298.79,1195.15,2023-10-02
3059,340,30,1,467.04,467.04,2023-02-27
3060,269,30,3,550.49,1651.46,2023-04-30
3061,335,114,3,363.36,1090.07,2023-07-25
3062,453,114,3,385.77,1157.3,2023-08-15
3063,447,86,3,502.58,1507.73,2023-01-27
3064,304,54,3,397.19,1191.57,2023-08-27
3065,351,77,2,66.29,132.58,2023-06-03
3066,141,70,3,218.08,654.23,2023-05-14
3067,158,10,2,363.06,726.12,2023-11-30
3068,354,30,1,572.04,572.04,2023-05-09
3069,388,52,1,158.22,158.22,2023-11-29
3070,174,2,4,166.02,664.06,2023-05-16
3071,492,73,3,6.78,20.33,2023-10-02
3072,408,51,4,133.5,534.01,2023-04-23
3073,320,52,1,143.27,143.27,2023-02-18
3074,459,96,2,376.2,752.41,2023-05-30
3075,7,26,1,230.02,230.02,2023-10-25
3076,302,9,2,108.48,216.96,2023-04-20
3077,156,85,4,56.74,226.97,2023-08-28
3078,215,109,1,447.78,447.78,2023-02-16
3079,455,5,4,490.45,1961.81,2023-01-20
3080,18,75,4,529.71,2118.85,2023-07-04
3081,221,7,2,410.29,820.58,2023-08-28
3082,318,92,1,46.73,46.73,2023-07-09
3083,223,79,4,134.33,537.33,2023-03-10
3084,78,115,1,439.54,439.54,2023-07-22
3085,431,41,3,230.1,690.3,2023-10-08
3086,383,48,1,283.71,283.71,2023-05-24
3087,211,58,1,111.4,111.4,2023-04-26
3088,157,58,3,113.15,339.45,2023-10-29
3089,224,108,2,549.49,1098.97,2023-11-29
3090,77,18,1,416.84,416.84,2023-08-13
3091,470,75,1,475.18,475.18,2023-01-11
3092,102,43,2,291.8,583.59,2023-11-03
3093,325,95,2,206.49,412.99,2023-04-15
3094,385,11,4,110.88,443.51,2023-09-13
3095,88,61,3,201.71,605.14,2023-02-04
3096,68,46,4,33.05,132.21,2023-06-13
3097,101,108,1,506.55,506.55,2023-12-11
3098,326,51,1,126.66,126.66,2023-06-21
3099,361,62,3,317.73,953.19,2023-05-22
3100,470,100,4,64.86,259.44,2023-02-13
3101,159,108,2,514.28,1028.56,2023-12-02
3102,344,42,4,372.16,1488.66,2023-12-13
3103,448,9,1,121.77,121.77,2023-09-14
3104,380,99,3,115.33,345.99,2023-10-21
3105,477,112,2,85.59,171.19,2023-03-04
3106,492,19,4,272.89,1091.54,2023-06-09
3107,78,11,2,131.91,263.82,2023-01-07
3108,133,59,4,333.37,1333.48,2023-07-17
3109,466,109,2,481.78,963.56,2023-12-02
3110,462,6,1,444.1,444.1,2023-09-11
3111,302,64,4,217.38,869.51,2023-02-02
3112,335,30,3,454.11,1362.34,2023-03-21
3113,252,24,2,279.12,558.24,2023-06-09
3114,485,31,1,215.26,215.26,2023-07-31
3115,256,6,3,380.93,1142.78,2023-02-20
3116,242,33,4,106.24,424.96,2023-08-10
3117,365,13,1,216.1,216.1,2023-01-04
3118,235,36,3,464.91,1394.72,2023-12-27
3119,350,49,1,116.06,116.06,2023-12-23
3120,91,46,4,27.04,108.14,2023-11-29
3121,270,18,3,451.6,1354.79,2023-10-22
3122,25,51,2,132.98,265.95,2023-11-08
3123,29,78,1,149.85,149.85,2023-05-13
3124,13,113,4,156.2,624.81,2023-01-03
3125,23,60,4,15.11,60.45,2023-06-14
3126,413,84,4,137.93,551.71,2023-05-19
3127,251,24,4,379.31,1517.24,2023-03-29
3128,291,70,2,188.73,377.45,2023-07-03
3129,217,43,3,277.21,831.64,2023-07-24
3130,167,104,1,525.1,525.1,2023-06-07
3131,151,35,4,161.28,645.12,2023-06-10
3132,244,104,3,403.16,1209.47,2023-07-09
3133,496,22,4,31.58,126.3,2023-10-31
3134,82,36,2,459.72,919.43,2023-03-16
3135,265,66,1,39.52,39.52,2023-08-08
3136,124,71,1,343.48,343.48,2023-02-01
3137,99,20,4,188.55,754.2,2023-03-05
3138,484,25,1,414.08,414.08,2023-05-16
3139,89,93,3,308.09,924.27,2023-09-02
3140,159,80,2,332.92,665.84,2023-01-01
3141,162,1,4,401.27,1605.08,2023-06-04
3142,236,96,3,372.42,1117.27,2023-07-21
3143,313,18,1,392.08,392.08,2023-09-08
3144,170,2,3,192.22,576.65,2023-10-31
3145,380,52,4,115.02,460.09,2023-10-31
3146,376,22,1,27.46,27.46,2023-10-26
3147,311,46,2,26.52,53.04,2023-04-16
3148,191,58,1,129.6,129.6,2023-08-16
3149,194,64,1,251.04,251.04,2023-08-28
3150,326,47,2,203.04,406.07,2023-06-10
3151,42,43,3,240.7,722.09,2023-07-11
3152,37,100,1,75.34,75.34,2023-04-13
3153,369,33,1,82.78,82.78,2023-07-15
3154,287,14,4,232.99,931.97,2023-07-17
3155,457,109,1,389.3,389.3,2023-05-29
3156,480,23,1,396.92,396.92,2023-12-05
3157,48,21,2,25.83,51.66,2023-10-01
3158,92,33,2,84.61,169.23,2023-01-03
3159,46,23,4,382.63,1530.53,2023-11-17
3160,394,105,1,258.7,258.7,2023-05-24
3161,144,49,2,147.13,294.27,2023-12-17
3162,150,28,1,448.92,448.92,2023-01-20
3163,4,118,3,130.61,391.84,2023-01-12
3164,54,84,4,178.25,712.99,2023-03-20
3165,242,90,3,19.57,58.72,2023-11-10
3166,128,75,3,497.57,1492.71,2023-01-22
3167,296,7,2,386.32,772.63,2023-12-29
3168,406,1,2,379.85,759.7,2023-07-25
3169,317,118,3,144.64,433.91,2023-03-29
3170,391,64,4,245.84,983.35,2023-08-24
3171,80,118,2,174.24,348.48,2023-03-19
3172,257,100,1,67.9,67.9,2023-06-11
3173,343,98,2,265.87,531.75,2023-04-30
3174,471,15,2,95.41,190.83,2023-08-18
3175,416,55,2,353.32,706.65,2023-12-18
3176,193,92,2,37.24,74.47,2023-06-26
3177,340,75,1,473.26,473.26,2023-05-22
3178,380,110,3,165.56,496.68,2023-02-16
3179,85,41,4,238.31,953.22,2023-02-13
3180,366,52,2,122.81,245.62,2023-05-08
3181,221,7,1,427.16,427.16,2023-06-04
3182,263,22,2,28.38,56.76,2023-11-01
3183,416,117,2,327.51,655.02,2023-12-08
3184,211,93,1,266.85,266.85,2023-07-15
3185,213,13,4,196.61,786.42,2023-08-02
3186,484,26,4,268.35,1073.41,2023-05-26
3187,178,42,2,364.9,729.8,2023-07-21
3188,425,22,2,33.69,67.39,2023-08-11
3189,357,51,1,117.11,117.11,2023-02-28
3190,179,99,2,115.21,230.42,2023-06-16
3191,317,67,4,132.35,529.41,2023-10-02
3192,485,90,2,24.08,48.16,2023-03-25
3193,290,76,3,16.57,49.71,2023-07-11
3194,62,54,3,515.71,1547.13,2023-06-30
3195,137,96,1,411.89,411.89,2023-04-20
3196,361,61,2,214.29,428.57,2023-07-07
3197,220,18,4,435.76,1743.05,2023-05-01
3198,208,25,3,524.64,1573.91,2023-08-16
3199,496,56,2,144.76,289.52,2023-07-09
3200,64,56,2,124.34,248.67,2023-12-19
3201,468,75,4,476.16,1904.62,2023-07-22
3202,466,44,3,286.05,858.14,2023-09-04
3203,250,61,4,237.65,950.6,2023-09-05
3204,283,94,3,235.74,707.23,2023-06-30
3205,206,51,3,125.92,377.75,2023-08-05
3206,306,91,3,36.65,109.94,2023-04-14
3207,420,80,2,258.8,517.6,2023-09-10
3208,395,42,4,309.01,1236.02,2023-08-26
3209,33,65,3,165.69,497.07,2023-11-13
3210,132,14,4,199.15,796.6,2023-06-11
3211,19,25,2,451.91,903.82,2023-11-23
3212,208,112,2,89.26,178.53,2023-01-06
3213,176,24,1,309.59,309.59,2023-06-15
3214,481,38,4,56.36,225.43,2023-10-10
3215,384,38,4,54.91,219.62,2023-09-11
3216,241,43,4,262.18,1048.73,2023-11-05
3217,378,60,4,13.74,54.98,2023-02-21
3218,497,5,1,341.64,341.64,2023-09-21
3219,21,63,2,432.38,864.76,2023-04-23
3220,97,90,3,21.24,63.72,2023-08-05
3221,96,10,3,410.74,1232.23,2023-01-29
3222,139,79,4,136.87,547.48,2023-04-18
3223,484,116,2,161.81,323.63,2023-01-24
3224,244,34,1,551.09,551.09,2023-12-23
3225,323,26,4,295.62,1182.47,2023-06-06
3226,13,8,4,310.41,1241.65,2023-09-09
3227,53,60,4,14.09,56.37,2023-06-23
3228,138,35,2,115.35,230.7,2023-09-13
3229,148,70,1,260.42,260.42,2023-12-28
3230,17,11,1,130.42,130.42,2023-11-21
3231,113,27,4,326.22,1304.88,2023-06-28
3232,307,39,3,533.24,1599.73,2023-02-07
3233,27,18,1,423.07,423.07,2023-06-06
3234,493,41,3,233.66,700.99,2023-04-20
3235,229,119,1,150.28,150.28,2023-11-10
3236,195,56,3,146.84,440.51,2023-04-14
3237,398,97,3,481.87,1445.62,2023-03-14
3238,97,111,1,259.01,259.01,2023-04-17
3239,442,55,2,312.0,624.0,2023-03-05
3240,41,107,3,127.98,383.94,2023-09-15
3241,287,1,2,474.28,948.56,2023-09-08
3242,349,43,2,308.1,616.19,2023-07-17
3243,258,1,2,512.81,1025.61,2023-05-24
3244,107,14,3,201.87,605.61,2023-04-18
3245,54,44,3,347.42,1042.26,2023-04-27
3246,392,60,3,14.37,43.12,2023-09-25
3247,389,71,3,304.87,914.62,2023-10-05
3248,223,40,4,82.03,328.11,2023-10-03
3249,456,29,4,387.88,1551.53,2023-07-15
3250,352,112,2,79.02,158.04,2023-03-06
3251,373,101,3,222.17,666.51,2023-05-30
3252,199,65,3,121.77,365.3,2023-11-05
3253,208,41,1,320.38,320.38,2023-02-28
3254,9,36,1,499.25,499.25,2023-04-08
3255,63,86,3,395.2,1185.61,2023-10-07
3256,341,60,1,15.68,15.68,2023-10-03
3257,442,54,4,428.23,1712.91,2023-02-05
3258,463,77,3,60.18,180.53,2023-07-16
3259,464,86,4,350.85,1403.38,2023-04-21
3260,114,88,3,168.67,506.0,2023-07-26
3261,120,31,1,262.59,262.59,2023-03-22
3262,88,113,3,220.89,662.66,2023-03-31
3263,389,114,1,328.67,328.67,2023-02-05
3264,438,33,1,93.32,93.32,2023-11-11
3265,338,49,1,145.7,145.7,2023-05-27
3266,365,117,4,461.62,1846.46,2023-07-19
3267,405,75,2,520.79,1041.57,2023-03-02
3268,9,88,2,212.55,425.11,2023-12-07
3269,206,64,4,234.2,936.81,2023-02-22
3270,108,109,3,416.33,1248.98,2023-03-17
3271,388,50,3,15.0,45.0,2023-09-10
3272,45,103,2,148.45,296.9,2023-03-22
3273,31,92,2,44.75,89.5,2023-09-04
3274,38,63,2,384.81,769.61,2023-07-10
3275,339,39,1,426.44,426.44,2023-03-13
3276,391,84,4,152.88,611.52,2023-10-23
3277,197,4,1,317.96,317.96,2023-05-30
3278,478,13,3,155.99,467.96,2023-01-04
3279,447,105,4,235.98,943.91,2023-01-17
3280,308,90,2,19.38,38.75,2023-03-12
3281,137,61,1,211.23,211.23,2023-03-05
3282,184,12,3,441.38,1324.15,2023-06-27
3283,360,2,4,196.51,786.05,2023-02-01
3284,424,21,3,27.77,83.31,2023-08-22
3285,202,66,2,48.38,96.77,2023-10-24
3286,112,79,2,99.52,199.04,2023-10-31
3287,305,3,4,222.14,888.55,2023-08-24
3288,116,19,3,404.34,1213.03,2023-07-26
3289,346,33,4,109.49,437.97,2023-12-11
3290,151,33,2,94.84,189.68,2023-12-30
3291,185,63,4,388.52,1554.07,2023-08-01
3292,447,61,3,227.22,681.65,2023-12-07
3293,454,83,4,305.61,1222.44,2023-10-02
3294,30,59,4,469.26,1877.04,2023-12-02
3295,428,27,3,245.27,735.81,2023-09-04
3296,279,21,3,33.36,100.09,2023-11-13
3297,184,54,4,455.04,1820.17,2023-07-31
3298,129,68,3,436.31,1308.92,2023-03-18
3299,494,83,4,338.75,1354.98,2023-04-12
3300,472,69,4,277.21,1108.84,2023-12-20
3301,242,65,3,166.1,498.3,2023-06-01
3302,104,107,2,106.24,212.48,2023-06-08
3303,406,35,2,148.73,297.46,2023-04-08
3304,360,8,4,316.03,1264.12,2023-05-20
3305,324,24,4,280.51,1122.05,2023-09-25
3306,26,84,4,198.43,793.72,2023-09-09
3307,424,57,3,269.8,809.4,2023-04-02
3308,222,50,1,13.13,13.13,2023-01-24
3309,157,60,3,15.32,45.96,2023-02-09
3310,283,3,2,226.51,453.03,2023-11-18
3311,292,29,2,423.77,847.54,2023-09-21
3312,6,53,3,511.55,1534.66,2023-11-09
3313,143,89,2,230.17,460.34,2023-09-17
3314,405,8,3,283.88,851.64,2023-08-08
3315,186,43,4,210.03,840.1,2023-05-14
3316,369,98,1,269.31,269.31,2023-10-17
3317,96,39,3,489.69,1469.07,2023-03-03
3318,148,58,2,120.43,240.87,2023-03-04
3319,346,21,4,28.03,112.11,2023-08-22
3320,411,54,2,422.02,844.03,2023-10-02
3321,66,22,1,34.3,34.3,2023-08-08
3322,85,73,1,6.83,6.83,2023-05-19
3323,63,97,1,550.4,550.4,2023-03-25
3324,174,47,2,220.41,440.82,2023-11-07
3325,389,1,2,434.22,868.44,2023-05-20
3326,28,45,4,348.01,1392.04,2023-06-27
3327,399,31,2,254.53,509.06,2023-03-02
3328,374,4,2,267.34,534.67,2023-02-23
3329,311,99,1,136.33,136.33,2023-01-18
3330,196,19,2,357.13,714.26,2023-02-18
3331,405,35,4,144.33,577.31,2023-02-19
3332,10,65,4,114.72,458.87,2023-06-08
3333,446,60,3,13.26,39.77,2023-09-25
3334,12,106,3,373.48,1120.44,2023-05-28
3335,162,116,2,164.92,329.84,2023-11-20
3336,272,69,1,261.73,261.73,2023-02-08
3337,139,71,2,348.36,696.72,2023-10-02
3338,411,76,2,16.71,33.43,2023-03-15
3339,105,9,4,101.38,405.51,2023-04-03
3340,192,55,2,292.45,584.9,2023-10-05
3341,285,51,2,145.85,291.71,2023-10-08
3342,364,2,4,162.89,651.55,2023-12-15
3343,401,107,3,119.48,358.44,2023-01-10
3344,77,43,2,259.54,519.09,2023-10-03
3345,294,27,3,273.99,821.96,2023-05-20
3346,366,64,2,243.63,487.27,2023-12-16
3347,21,24,2,315.04,630.08,2023-07-22
3348,423,112,1,73.15,73.15,2023-12-22
3349,274,54,3,469.14,1407.41,2023-01-29
3350,63,84,3,183.51,550.54,2023-01-16
3351,397,76,3,15.87,47.61,2023-09-21
3352,8,65,4,117.42,469.67,2023-01-28
3353,457,36,3,449.09,1347.27,2023-02-06
3354,20,35,3,118.27,354.82,2023-04-28
3355,461,42,3,324.36,973.07,2023-05-05
3356,308,67,2,103.95,207.9,2023-09-05
3357,276,91,1,38.84,38.84,2023-07-21
3358,61,71,2,407.65,815.29,2023-04-28
3359,362,72,2,382.92,765.84,2023-02-15
3360,63,9,2,102.42,204.85,2023-10-13
3361,437,45,3,368.26,1104.77,2023-10-11
3362,300,50,1,18.78,18.78,2023-11-02
3363,453,26,1,328.03,328.03,2023-06-02
3364,174,56,3,144.94,434.82,2023-05-24
3365,85,77,4,65.68,262.74,2023-12-30
3366,349,90,3,24.71,74.13,2023-01-16
3367,388,80,1,256.26,256.26,2023-10-08
3368,229,26,1,254.52,254.52,2023-04-28
3369,382,41,1,222.18,222.18,2023-01-08
3370,157,24,1,279.11,279.11,2023-06-22
3371,415,111,3,242.29,726.88,2023-04-29
3372,407,115,2,483.7,967.4,2023-06-19
3373,96,88,4,186.3,745.21,2023-02-03
3374,145,52,4,129.87,519.48,2023-07-03
3375,346,42,2,337.08,674.17,2023-01-23
3376,308,103,4,128.54,514.15,2023-04-14
3377,328,38,2,46.37,92.75,2023-06-25
3378,221,103,1,118.89,118.89,2023-01-28
3379,145,64,2,231.62,463.24,2023-05-07
3380,143,8,2,366.14,732.28,2023-01-10
3381,64,31,4,251.99,1007.96,2023-09-15
3382,433,81,1,365.62,365.62,2023-07-18
3383,280,32,4,39.15,156.58,2023-05-29
3384,149,66,4,39.42,157.69,2023-03-25
3385,125,68,3,403.8,1211.39,2023-04-05
3386,304,63,2,426.51,853.02,2023-01-30
3387,365,92,1,50.3,50.3,2023-06-27
3388,459,66,2,37.64,75.27,2023-12-31
3389,83,65,2,162.01,324.02,2023-01-26
3390,136,63,3,329.48,988.43,2023-05-31
3391,396,33,1,98.7,98.7,2023-08-10
3392,298,62,4,434.98,1739.93,2023-10-17
3393,246,117,1,461.44,461.44,2023-09-18
3394,46,53,1,462.4,462.4,2023-12-04
3395,259,69,4,246.68,986.71,2023-04-12
3396,456,39,4,376.35,1505.41,2023-12-18
3397,376,64,2,299.85,599.71,2023-10-15
3398,439,96,4,384.02,1536.07,2023-11-23
3399,292,109,4,406.37,1625.49,2023-11-21
3400,259,98,1,278.2,278.2,2023-07-23
3401,308,36,4,547.33,2189.3,2023-06-16
3402,416,5,4,369.35,1477.39,2023-05-17
3403,433,111,3,301.73,905.18,2023-05-27
3404,481,109,3,473.4,1420.19,2023-07-31
3405,69,63,3,323.9,971.69,2023-04-26
3406,386,53,3,416.47,1249.4,2023-10-02
3407,468,4,2,228.73,457.46,2023-08-20
3408,319,19,4,319.72,1278.88,2023-09-17
3409,105,22,4,34.9,139.59,2023-02-08
3410,464,3,2,246.08,492.15,2023-06-21
3411,46,45,2,403.82,807.64,2023-11-29
3412,59,120,2,262.35,524.69,2023-10-26
3413,118,65,3,136.98,410.95,2023-08-20
3414,450,106,2,335.23,670.45,2023-12-02
3415,272,107,2,137.36,274.73,2023-05-06
3416,406,86,3,505.81,1517.42,2023-11-11
3417,179,58,1,144.75,144.75,2023-10-22
3418,126,85,3,44.96,134.87,2023-05-23
3419,220,116,2,157.26,314.51,2023-07-02
3420,331,70,1,177.22,177.22,2023-10-17
3421,357,53,2,493.65,987.29,2023-02-23
3422,360,27,3,260.22,780.66,2023-09-11
3423,294,52,2,160.1,320.2,2023-03-28
3424,257,111,1,258.2,258.2,2023-10-11
3425,183,16,4,194.35,777.39,2023-03-15
3426,369,15,2,84.01,168.02,2023-10-06
3427,434,71,4,314.96,1259.85,2023-03-15
3428,280,95,3,211.14,633.43,2023-06-27
3429,13,46,4,25.8,103.21,2023-06-11
3430,282,117,1,382.94,382.94,2023-11-17
3431,363,93,4,260.98,1043.92,2023-09-08
3432,47,53,3,503.51,1510.52,2023-05-30
3433,144,99,2,97.59,195.18,2023-07-14
3434,360,68,1,571.58,571.58,2023-01-05
3435,367,111,2,274.2,548.41,2023-09-09
3436,133,108,3,418.64,1255.91,2023-05-15
3437,92,78,1,122.21,122.21,2023-06-27
3438,452,17,2,165.99,331.98,2023-08-17
3439,452,43,3,281.41,844.22,2023-01-27
3440,140,55,2,371.38,742.77,2023-09-08
3441,464,115,2,521.57,1043.13,2023-02-21
3442,408,100,4,56.37,225.47,2023-08-17
3443,304,118,2,149.33,298.65,2023-07-26
3444,312,76,4,12.9,51.61,2023-02-06
3445,309,41,2,314.82,629.65,2023-02-06
3446,318,67,1,111.86,111.86,2023-05-07
3447,379,120,3,283.63,850.88,2023-05-04
3448,177,16,3,193.08,579.25,2023-09-01
3449,330,84,2,133.99,267.97,2023-09-21
3450,81,105,4,236.66,946.64,2023-01-12
3451,2,21,4,27.08,108.34,2023-05-13
3452,40,36,2,566.82,1133.64,2023-02-08
3453,143,48,4,336.18,1344.72,2023-07-24
3454,245,32,4,53.58,214.31,2023-05-01
3455,345,35,1,134.36,134.36,2023-06-10
3456,367,104,3,489.25,1467.74,2023-10-26
3457,111,36,3,512.48,1537.45,2023-01-01
3458,80,64,1,270.91,270.91,2023-08-18
3459,107,82,3,428.58,1285.73,2023-04-11
3460,460,55,1,404.41,404.41,2023-04-09
3461,301,12,1,512.21,512.21,2023-12-15
3462,311,5,2,387.6,775.2,2023-04-26
3463,292,44,3,294.63,883.88,2023-05-15
3464,463,107,3,142.53,427.58,2023-05-09
3465,199,106,2,365.8,731.6,2023-08-13
3466,259,119,4,126.17,504.68,2023-11-29
3467,90,7,1,378.26,378.26,2023-11-08
3468,174,59,1,395.02,395.02,2023-07-15
3469,334,12,4,370.83,1483.31,2023-07-10
3470,279,40,1,107.39,107.39,2023-07-26
3471,94,71,2,353.26,706.53,2023-04-30
3472,268,31,1,224.11,224.11,2023-06-26
3473,385,25,1,549.98,549.98,2023-02-23
3474,438,68,4,532.68,2130.7,2023-09-07
3475,61,97,1,408.61,408.61,2023-07-10
3476,11,90,3,20.27,60.81,2023-08-10
3477,97,16,2,219.91,439.83,2023-07-30
3478,28,12,4,501.89,2007.57,2023-05-15
3479,81,25,1,483.57,483.57,2023-06-30
3480,71,106,4,447.06,1788.25,2023-11-23
3481,3,29,1,464.84,464.84,2023-05-16
3482,215,41,3,266.94,800.82,2023-08-28
3483,301,3,4,292.08,1168.31,2023-12-08
3484,412,79,4,95.38,381.52,2023-04-12
3485,459,41,3,268.35,805.04,2023-09-10
3486,432,5,3,434.04,1302.11,2023-02-17
3487,79,15,2,100.53,201.05,2023-03-04
3488,128,29,2,349.13,698.25,2023-04-03
3489,399,89,2,209.65,419.29,2023-07-21
3490,425,61,3,204.64,613.91,2023-07-09
3491,13,53,4,428.13,1712.51,2023-02-09
3492,375,4,3,274.82,824.45,2023-12-09
3493,484,69,3,314.75,944.24,2023-12-19
3494,1,116,4,141.3,565.21,2023-05-07
3495,83,50,3,14.94,44.83,2023-12-16
3496,91,73,2,6.55,13.1,2023-09-11
3497,215,115,3,421.07,1263.22,2023-03-21
3498,36,72,3,446.5,1339.5,2023-12-17
3499,385,76,4,13.82,55.27,2023-09-17
3500,211,104,3,530.83,1592.48,2023-06-28
3501,158,89,4,236.4,945.61,2023-03-25
3502,234,58,2,152.55,305.09,2023-10-03
3503,24,51,3,153.56,460.68,2023-05-26
3504,38,41,2,231.0,462.01,2023-05-12
3505,2,47,3,183.86,551.57,2023-08-05
3506,327,24,3,365.94,1097.83,2023-05-15
3507,291,6,1,363.18,363.18,2023-06-30
3508,257,32,4,54.74,218.97,2023-06-08
3509,149,44,4,345.85,1383.4,2023-09-03
3510,311,104,4,573.88,2295.52,2023-11-02
3511,438,63,3,314.98,944.94,2023-04-23
3512,489,57,3,294.34,883.01,2023-05-31
3513,43,3,4,244.26,977.04,2023-05-12
3514,157,43,2,285.9,571.8,2023-11-16
3515,410,1,2,447.59,895.18,2023-12-23
3516,469,39,3,521.17,1563.5,2023-07-24
3517,442,90,3,21.56,64.69,2023-12-17
3518,365,110,4,143.37,573.49,2023-10-31
3519,220,103,3,145.19,435.56,2023-02-16
3520,41,64,3,279.06,837.18,2023-04-04
3521,261,39,3,491.73,1475.18,2023-10-24
3522,459,25,4,455.55,1822.22,2023-10-14
3523,372,40,2,88.24,176.47,2023-08-30
3524,375,23,1,414.08,414.08,2023-12-26
3525,294,105,2,255.36,510.73,2023-06-21
3526,401,34,4,506.37,2025.49,2023-09-11
3527,15,77,2,62.45,124.9,2023-07-14
3528,432,74,1,458.03,458.03,2023-05-12
3529,409,46,2,29.74,59.49,2023-10-09
3530,148,116,2,140.37,280.74,2023-03-07
3531,10,118,3,131.55,394.64,2023-05-04
3532,373,17,3,213.69,641.08,2023-02-12
3533,322,4,2,266.53,533.06,2023-12-02
3534,399,56,3,108.51,325.54,2023-02-23
3535,108,51,3,151.53,454.58,2023-06-06
3536,200,70,2,201.42,402.85,2023-05-23
3537,351,34,1,557.5,557.5,2023-06-14
3538,332,54,4,491.82,1967.26,2023-09-30
3539,132,10,4,437.66,1750.66,2023-06-28
3540,60,30,1,589.28,589.28,2023-04-12
3541,163,100,1,60.13,60.13,2023-10-11
3542,422,59,2,329.16,658.31,2023-07-28
3543,65,30,3,563.34,1690.03,2023-11-09
3544,270,113,2,225.49,450.97,2023-09-30
3545,384,72,2,422.16,844.33,2023-01-16
3546,237,29,3,445.55,1336.65,2023-06-08
3547,113,64,2,228.42,456.85,2023-06-14
3548,380,93,1,318.73,318.73,2023-11-24
3549,256,95,3,186.73,560.18,2023-09-03
3550,403,81,1,440.01,440.01,2023-08-24
3551,337,19,4,333.18,1332.72,2023-07-28
3552,274,77,3,63.59,190.77,2023-07-01
3553,82,20,3,164.24,492.73,2023-11-13
3554,332,89,1,259.2,259.2,2023-11-03
3555,342,61,2,199.1,398.21,2023-11-29
3556,399,39,2,539.93,1079.87,2023-06-22
3557,286,109,2,462.06,924.12,2023-10-17
3558,279,32,1,52.19,52.19,2023-11-09
3559,127,90,3,20.69,62.07,2023-04-03
3560,272,28,2,346.71,693.42,2023-06-28
3561,7,11,2,100.88,201.77,2023-03-22
3562,2,82,3,322.25,966.75,2023-06-03
3563,386,3,1,271.47,271.47,2023-09-15
3564,173,118,4,174.9,699.59,2023-05-29
3565,164,105,4,236.01,944.04,2023-04-12
3566,366,44,3,350.55,1051.65,2023-10-06
3567,454,111,4,232.64,930.57,2023-05-07
3568,89,17,3,180.71,542.13,2023-02-18
3569,337,5,4,328.2,1312.82,2023-01-30
3570,457,83,2,272.1,544.19,2023-07-02
3571,470,37,2,428.29,856.58,2023-06-12
3572,152,87,4,563.43,2253.7,2023-03-13
3573,344,68,4,490.54,1962.16,2023-06-11
3574,493,46,1,28.52,28.52,2023-05-20
3575,443,14,1,195.19,195.19,2023-11-22
3576,71,113,2,215.61,431.22,2023-01-01
3577,151,32,2,39.52,79.04,2023-04-16
3578,365,25,1,525.92,525.92,2023-07-03
3579,154,95,1,182.94,182.94,2023-07-15
3580,317,13,3,152.75,458.26,2023-02-26
3581,283,93,1,332.92,332.92,2023-09-17
3582,66,6,3,377.65,1132.94,2023-06-24
3583,356,72,2,386.04,772.07,2023-03-09
3584,169,119,2,146.7,293.41,2023-09-24
3585,376,26,3,316.14,948.43,2023-12-25
3586,175,31,2,232.93,465.86,2023-03-27
3587,58,46,1,27.98,27.98,2023-02-27
3588,433,87,3,523.53,1570.6,2023-03-03
3589,121,87,1,510.11,510.11,2023-09-20
3590,240,14,3,206.06,618.17,2023-11-28
3591,147,61,2,248.69,497.37,2023-12-26
3592,74,73,2,5.77,11.54,2023-09-14
3593,88,60,1,16.56,16.56,2023-12-31
3594,324,22,3,37.09,111.27,2023-08-24
3595,104,64,2,216.52,433.04,2023-06-05
3596,152,24,1,361.3,361.3,2023-11-23
3597,14,19,3,367.11,1101.33,2023-08-24
3598,341,97,3,535.38,1606.13,2023-02-16
3599,143,1,2,422.57,845.15,2023-09-01
3600,449,86,3,523.08,1569.25,2023-03-14
3601,324,20,1,193.34,193.34,2023-08-27
3602,429,41,1,236.65,236.65,2023-04-07
3603,8,46,1,27.42,27.42,2023-04-08
3604,436,61,1,211.46,211.46,2023-12-18
3605,476,61,3,230.85,692.54,2023-08-02
3606,421,51,1,143.57,143.57,2023-08-10
3607,172,70,2,218.68,437.36,2023-02-19
3608,410,95,4,213.11,852.44,2023-06-19
3609,235,59,2,348.42,696.84,2023-09-03
3610,454,26,1,301.56,301.56,2023-12-29
3611,490,6,3,398.26,1194.78,2023-10-06
3612,384,67,1,130.0,130.0,2023-08-22
3613,437,112,1,68.16,68.16,2023-09-23
3614,491,95,3,198.78,596.33,2023-10-25
3615,277,65,2,146.27,292.53,2023-05-05
3616,36,68,3,417.51,1252.52,2023-06-26
